filename,clean_filepath,noisy_filepath,speaker,noise_type,snr,length
p227_104,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_104_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_104_16k.wav,p227,metro,5.0,47360
p227_105,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_105_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_105_16k.wav,p227,metro,0.0,48640
p227_106,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_106_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_106_16k.wav,p227,restaurant,15.0,42880
p227_107,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_107_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_107_16k.wav,p227,restaurant,10.0,47361
p227_108,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_108_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_108_16k.wav,p227,restaurant,5.0,49120
p227_109,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_109_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_109_16k.wav,p227,restaurant,0.0,46080
p227_110,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_110_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_110_16k.wav,p227,ssn,15.0,46560
p227_111,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_111_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_111_16k.wav,p227,ssn,10.0,56170
p227_112,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_112_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_112_16k.wav,p227,ssn,5.0,44480
p227_113,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_113_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_113_16k.wav,p227,ssn,0.0,46720
p227_114,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_114_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_114_16k.wav,p227,station,15.0,51200
p227_116,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_116_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_116_16k.wav,p227,station,10.0,49920
p227_117,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_117_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_117_16k.wav,p227,station,5.0,43840
p227_118,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_118_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_118_16k.wav,p227,station,0.0,39940
p227_119,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_119_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_119_16k.wav,p227,traffic,15.0,43040
p227_120,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_120_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_120_16k.wav,p227,traffic,10.0,38240
p227_121,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_121_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_121_16k.wav,p227,traffic,5.0,52001
p227_122,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_122_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_122_16k.wav,p227,traffic,0.0,42240
p227_123,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_123_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_123_16k.wav,p227,babble,15.0,45281
p227_124,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_124_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_124_16k.wav,p227,babble,10.0,28000
p227_125,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_125_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_125_16k.wav,p227,babble,5.0,40800
p227_126,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_126_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_126_16k.wav,p227,babble,0.0,75360
p227_127,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_127_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_127_16k.wav,p227,cafeteria,15.0,53120
p227_128,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_128_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_128_16k.wav,p227,cafeteria,10.0,85120
p227_129,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_129_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_129_16k.wav,p227,cafeteria,5.0,53440
p227_130,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_130_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_130_16k.wav,p227,cafeteria,0.0,45517
p227_131,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_131_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_131_16k.wav,p227,car,15.0,80740
p227_132,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_132_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_132_16k.wav,p227,car,10.0,37533
p227_133,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_133_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_133_16k.wav,p227,car,5.0,29789
p227_134,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_134_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_134_16k.wav,p227,car,0.0,35984
p227_135,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_135_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_135_16k.wav,p227,kitchen,15.0,40595
p227_136,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_136_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_136_16k.wav,p227,kitchen,10.0,39250
p227_137,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_137_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_137_16k.wav,p227,kitchen,5.0,43840
p227_138,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_138_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_138_16k.wav,p227,kitchen,0.0,59840
p227_139,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_139_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_139_16k.wav,p227,meeting,15.0,57860
p227_140,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_140_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_140_16k.wav,p227,meeting,10.0,45631
p227_141,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_141_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_141_16k.wav,p227,meeting,5.0,34072
p227_142,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_142_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_142_16k.wav,p227,meeting,0.0,52800
p227_143,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_143_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_143_16k.wav,p227,metro,15.0,36005
p227_144,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_144_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_144_16k.wav,p227,metro,10.0,65569
p227_145,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_145_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_145_16k.wav,p227,metro,5.0,43074
p227_146,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_146_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_146_16k.wav,p227,metro,0.0,38599
p227_147,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_147_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_147_16k.wav,p227,restaurant,15.0,40095
p227_148,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_148_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_148_16k.wav,p227,restaurant,10.0,42247
p227_149,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_149_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_149_16k.wav,p227,restaurant,5.0,50671
p227_150,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_150_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_150_16k.wav,p227,restaurant,0.0,77243
p227_151,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_151_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_151_16k.wav,p227,ssn,15.0,36851
p227_152,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_152_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_152_16k.wav,p227,ssn,10.0,39261
p227_153,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_153_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_153_16k.wav,p227,ssn,5.0,62818
p227_154,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_154_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_154_16k.wav,p227,ssn,0.0,53120
p227_155,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_155_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_155_16k.wav,p227,station,15.0,34793
p227_156,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_156_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_156_16k.wav,p227,station,10.0,35655
p227_157,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_157_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_157_16k.wav,p227,station,5.0,40203
p227_158,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_158_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_158_16k.wav,p227,station,0.0,31104
p227_159,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_159_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_159_16k.wav,p227,traffic,15.0,39521
p227_160,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_160_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_160_16k.wav,p227,traffic,10.0,56026
p227_161,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_161_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_161_16k.wav,p227,traffic,5.0,23834
p227_162,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_162_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_162_16k.wav,p227,traffic,0.0,59840
p227_163,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_163_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_163_16k.wav,p227,babble,15.0,43841
p227_164,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_164_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_164_16k.wav,p227,babble,10.0,46695
p227_165,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_165_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_165_16k.wav,p227,babble,5.0,34532
p227_166,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_166_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_166_16k.wav,p227,babble,0.0,30905
p227_167,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_167_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_167_16k.wav,p227,cafeteria,15.0,32075
p227_168,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_168_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_168_16k.wav,p227,cafeteria,10.0,26887
p227_169,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_169_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_169_16k.wav,p227,cafeteria,5.0,26179
p227_170,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_170_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_170_16k.wav,p227,cafeteria,0.0,34791
p227_171,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_171_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_171_16k.wav,p227,car,15.0,44707
p227_172,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_172_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_172_16k.wav,p227,car,10.0,49920
p227_173,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_173_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_173_16k.wav,p227,car,5.0,46880
p227_174,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_174_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_174_16k.wav,p227,car,0.0,54080
p227_175,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_175_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_175_16k.wav,p227,kitchen,15.0,39040
p227_176,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_176_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_176_16k.wav,p227,kitchen,10.0,37440
p227_177,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_177_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_177_16k.wav,p227,kitchen,5.0,66400
p227_178,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_178_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_178_16k.wav,p227,kitchen,0.0,52800
p227_179,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_179_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_179_16k.wav,p227,meeting,15.0,49120
p227_180,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_180_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_180_16k.wav,p227,meeting,10.0,53441
p227_181,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_181_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_181_16k.wav,p227,meeting,5.0,31278
p227_183,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_183_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_183_16k.wav,p227,meeting,0.0,31872
p227_184,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_184_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_184_16k.wav,p227,metro,15.0,41366
p227_186,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_186_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_186_16k.wav,p227,metro,10.0,47566
p227_187,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_187_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_187_16k.wav,p227,metro,5.0,41250
p227_188,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_188_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_188_16k.wav,p227,metro,0.0,33956
p227_189,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_189_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_189_16k.wav,p227,restaurant,15.0,51840
p227_190,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_190_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_190_16k.wav,p227,restaurant,10.0,36039
p227_191,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_191_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_191_16k.wav,p227,restaurant,5.0,32937
p227_192,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_192_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_192_16k.wav,p227,restaurant,0.0,42720
p227_193,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_193_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_193_16k.wav,p227,ssn,15.0,61920
p227_194,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_194_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_194_16k.wav,p227,ssn,10.0,51360
p227_195,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_195_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_195_16k.wav,p227,ssn,5.0,46125
p227_196,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_196_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_196_16k.wav,p227,ssn,0.0,48587
p227_197,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_197_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_197_16k.wav,p227,station,15.0,28378
p227_198,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_198_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_198_16k.wav,p227,station,10.0,31184
p227_199,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_199_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_199_16k.wav,p227,station,5.0,34667
p227_200,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_200_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_200_16k.wav,p227,station,0.0,36960
p227_201,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_201_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_201_16k.wav,p227,traffic,15.0,72160
p227_203,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_203_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_203_16k.wav,p227,traffic,10.0,42407
p227_204,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_204_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_204_16k.wav,p227,traffic,5.0,36524
p227_205,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_205_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_205_16k.wav,p227,traffic,0.0,42952
p227_206,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_206_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_206_16k.wav,p227,babble,15.0,39029
p227_207,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_207_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_207_16k.wav,p227,babble,10.0,36184
p227_208,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_208_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_208_16k.wav,p227,babble,5.0,43104
p227_209,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/clean_trainset_26spk_wav_16k/p227_209_16k.wav,/mnt/beegfs/robotlearn/xbie/VoiceBankDemand/noisy_trainset_26spk_wav_16k/p227_209_16k.wav,p227,babble,0.0,54581
